algorithm,configuration,superpixels,data_set,category,MaxF,AvgPrec,PRE_wp,REC_wp,FPR_wp,FNR_wp
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,um_road,55.98954798429263,38.24277188961972,40.479652404785156,90.76730346679688,25.183338165283203,9.232696533203125
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,umm_road,71.4235659304985,53.474215384027936,59.982704162597656,88.25743103027344,18.78398323059082,11.74256706237793
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,uu_road,45.55491702898774,27.292142986523928,30.646625518798828,88.70726013183594,27.85634994506836,11.29273509979248
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,um_road,73.94404141820898,58.53388949262502,64.23384094238281,87.11285400390625,9.797561645507812,12.88714599609375
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,umm_road,72.84352455485752,66.25866397028157,74.25951385498047,71.48052215576172,7.6476054191589355,28.51947593688965
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,uu_road,62.30421540475521,45.430635771859954,49.788856506347656,83.22416687011719,13.310665130615234,16.775835037231445
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,um_road,72.59821369327808,55.73956593685557,61.1959114074707,89.22257995605469,10.675422668457031,10.777420997619629
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,umm_road,78.40569186625652,70.82315538787672,79.78075408935547,77.07722473144531,6.231715679168701,22.922775268554688
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,uu_road,60.287225569177224,42.04254135412955,46.13525390625,86.963134765625,14.089221000671387,13.036865234375
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,um_road,83.54944269501846,82.92332655035352,78.9913330078125,88.66580963134766,4.763243198394775,11.334185600280762
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,umm_road,83.9616112437275,86.3328138420177,81.21887969970703,86.89605712890625,6.202083110809326,13.10394287109375
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,uu_road,79.36575962856377,76.23176388181369,77.318115234375,81.52481079101562,3.792889356613159,18.475183486938477
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,um_road,84.21642505304865,83.12383054692435,80.002197265625,88.89932250976562,4.193088531494141,11.100677490234375
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,umm_road,86.70718357208696,87.62468300061064,84.39289093017578,89.15199279785156,5.259719371795654,10.848010063171387
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,uu_road,80.40918609710776,73.75451355119496,77.20841979980469,83.88681030273438,3.4362409114837646,16.113183975219727
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,um_road,87.50563613516827,87.41367430328789,86.70829010009766,88.31778717041016,2.7346127033233643,11.682214736938477
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,umm_road,87.8302258573374,89.03211603151303,84.09207153320312,91.91618347167969,5.3668999671936035,8.083818435668945
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,uu_road,82.5069838345333,81.42630995690789,80.89958953857422,84.1795425415039,3.1519935131073,15.820453643798828
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,um_road,87.80620630364014,86.66260849082217,84.58051300048828,91.2876968383789,3.1402699947357178,8.712306022644043
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,umm_road,90.15127795936611,90.3492992303267,88.82298278808594,91.5198974609375,3.6739282608032227,8.480100631713867
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,uu_road,82.29216186566248,80.10242736604174,76.45365905761719,89.09613037109375,3.8077127933502197,10.90386962890625
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,um_road,90.13703142227203,90.36215082742551,91.06016540527344,89.23242950439453,1.7695029973983765,10.767570495605469
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,umm_road,91.25668589872569,91.10194252231082,89.18058776855469,93.43174743652344,3.4986515045166016,6.568254470825195
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,uu_road,84.52762501867484,86.27485451370589,83.1834945678711,85.91590881347656,2.7545759677886963,14.084085464477539
