algorithm,configuration,superpixels,data_set,category,MaxF,AvgPrec,PRE_wp,REC_wp,FPR_wp,FNR_wp
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,uu_road,77.5534101091572,79.86278269075403,79.36907958984375,75.8189468383789,2.7347970008850098,24.181047439575195
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,um_road,82.94007885693296,86.36360272197112,82.38591003417969,83.50175476074219,3.6060378551483154,16.49824333190918
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,umm_road,85.52158349197796,88.32664573807288,82.89620971679688,88.31869506835938,5.62449312210083,11.68130874633789
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,uu_road,77.96681713507655,81.79442935448503,75.66145324707031,80.41707611083984,4.102518558502197,19.58292007446289
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,um_road,86.58872642701037,88.74952697479235,88.15676879882812,85.07548522949219,2.1566221714019775,14.924510955810547
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,umm_road,90.74870485086291,91.37986932480744,89.00508880615234,92.56200408935547,3.6477434635162354,7.4380011558532715
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,uu_road,80.799676743243,82.81997488126888,80.50492095947266,81.09660339355469,2.7251179218292236,18.90340232849121
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,um_road,87.79477336540272,89.59002999308878,86.995849609375,88.60850524902344,2.6753838062286377,11.391494750976562
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,umm_road,89.99637600505498,90.78116823925349,88.17346954345703,91.89624786376953,3.8044352531433105,8.103754043579102
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,uu_road,81.929090779547,85.24080010515064,79.43537139892578,84.5844497680664,3.4728002548217773,15.415546417236328
