algorithm,configuration,model_file,data_set,train_time,predict_time,ce,classification_rate,precision,recall,f1
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/15/models/extratrees_15000sp.npz,train,25.019787073135376,4.788963079452515,0.26984089599263633,0.87516720745053656,0.91398125815507492,0.32440075221735715,0.23942225030296124
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/15/models/extratrees_15000sp.npz,valid,25.019787073135376,0.7768809795379639,0.26123333109256708,0.88474339742826091,0.92035429583702388,0.36517375168690958,0.26144060546894654
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/16/models/extratrees_15000sp.npz,train,29.66448998451233,4.480417013168335,0.23806103519507815,0.90795744133628675,0.88771216902389005,0.54876548407619474,0.33912521862307216
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/16/models/extratrees_15000sp.npz,valid,29.66448998451233,0.8085110187530518,0.22772376850169226,0.92237374093460767,0.90805770071397351,0.61324786324786329,0.36604378361596618
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/17/models/extratrees_15000sp.npz,train,41.393672943115234,5.371135950088501,0.19912625004343143,0.92690010721951632,0.86650393907946854,0.69331705400247001,0.38514801441228858
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/17/models/extratrees_15000sp.npz,valid,41.393672943115234,1.0068578720092773,0.18890847027290966,0.93870177989239445,0.8903622855782799,0.73622357174988751,0.40299483675369546
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/18/models/extratrees_15000sp.npz,train,47.152891874313354,6.699400901794434,0.1554864437626898,0.94347550842436101,0.86839711906529227,0.80176873994236741,0.41687695875680592
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/18/models/extratrees_15000sp.npz,valid,47.152891874313354,1.2313320636749268,0.14965789079167918,0.94817622417745928,0.87623852102464961,0.81553643724696356,0.42239923112767941
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/19/models/extratrees_15000sp.npz,train,20.379365921020508,6.329411029815674,0.41287405458023807,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/19/models/extratrees_15000sp.npz,valid,20.379365921020508,1.1074671745300293,0.40578173428746067,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/20/models/extratrees_15000sp.npz,train,22.075709104537964,5.3750529289245605,0.36189907695672807,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/20/models/extratrees_15000sp.npz,valid,22.075709104537964,1.005068063735962,0.3538429057135945,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/21/models/extratrees_15000sp.npz,train,46.91877222061157,6.7134950160980225,0.2843177342372526,0.84592187489016513,0.94575858430067372,0.13625519254518917,0.11909692904354867
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/21/models/extratrees_15000sp.npz,valid,46.91877222061157,1.200361967086792,0.27507489072910468,0.85209218194239478,0.94144877839691388,0.15438034188034189,0.13263124841487423
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/22/models/extratrees_15000sp.npz,train,43.091875076293945,7.120598077774048,0.24602512226426493,0.9039452895154364,0.87085573178839393,0.5361677145316418,0.33185284056279957
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/22/models/extratrees_15000sp.npz,valid,43.091875076293945,1.2952167987823486,0.23226040220408176,0.92242236523168264,0.91419762211475508,0.60855263157894735,0.36535037007654719
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/23/models/extratrees_15000sp.npz,train,56.94740319252014,8.426522970199585,0.20371304153514538,0.92542227246658226,0.85118450552541924,0.70063807492234575,0.38430441783040714
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/23/models/extratrees_15000sp.npz,valid,56.94740319252014,1.5201160907745361,0.19380869727130742,0.94026261982850212,0.88879982632800625,0.74820062977957713,0.40623115731306148
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/24/models/extratrees_15000sp.npz,train,68.65235185623169,11.00112509727478,0.15029397495731248,0.9467462618926622,0.86418082567174515,0.82906468695033864,0.42312931016988198
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/24/models/extratrees_15000sp.npz,valid,68.65235185623169,1.9626479148864746,0.14499111651014518,0.95145836423002206,0.87536678403755863,0.83874550157444894,0.42833247185848838
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/25/models/extratrees_15000sp.npz,train,37.513307094573975,10.568865060806274,0.41311083907372087,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/25/models/extratrees_15000sp.npz,valid,37.513307094573975,2.075263023376465,0.40420980808400264,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/26/models/extratrees_15000sp.npz,train,45.42210507392883,11.11060905456543,0.35214942763770768,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/26/models/extratrees_15000sp.npz,valid,45.42210507392883,2.0485081672668457,0.34235720222658311,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/27/models/extratrees_15000sp.npz,train,80.6309700012207,14.80075216293335,0.27532505967433718,0.86939314911534593,0.88462810145067294,0.30038406122525357,0.22424088980461318
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/27/models/extratrees_15000sp.npz,valid,80.6309700012207,4.021065950393677,0.264117915920143,0.88064436918483802,0.90542578627919812,0.3460132703553756,0.25034326339235768
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/28/models/extratrees_15000sp.npz,train,101.85769510269165,16.646132230758667,0.24195996553570151,0.9022636012277524,0.8379998302663404,0.55429952097601143,0.33362286930618357
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/28/models/extratrees_15000sp.npz,valid,101.85769510269165,4.651758909225464,0.2277352931624084,0.92062326623990742,0.88668743092534918,0.62030476833108417,0.36497630292553412
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/29/models/extratrees_15000sp.npz,train,142.86678814888,21.327301025390625,0.20501669222674088,0.9238228698856229,0.85458376932067581,0.68579020246248268,0.38046940997395623
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/29/models/extratrees_15000sp.npz,valid,142.86678814888,5.0186309814453125,0.19506939507115012,0.93925366566419577,0.89036067126810126,0.73986448493027446,0.40408298016092375
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/30/models/extratrees_15000sp.npz,train,190.80834794044495,25.831313133239746,0.15518327705471577,0.94539909188005478,0.8724479120712908,0.80949206616518843,0.41989587744063789
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/30/models/extratrees_15000sp.npz,valid,190.80834794044495,4.18433403968811,0.14929339815461962,0.95075817435214205,0.88589066860817867,0.82103295096716145,0.42611480768108329
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/31/models/extratrees_15000sp.npz,train,79.99954295158386,27.591665029525757,0.40280833995848436,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/31/models/extratrees_15000sp.npz,valid,79.99954295158386,8.012474060058594,0.39515889277566735,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/32/models/extratrees_15000sp.npz,train,95.1271550655365,26.755074977874756,0.36417266008074645,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/32/models/extratrees_15000sp.npz,valid,95.1271550655365,6.438982963562012,0.35574744312061818,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/33/models/extratrees_15000sp.npz,train,189.82884907722473,31.032850980758667,0.27321077378840664,0.87370343156206798,0.89640797880629575,0.32290614123722916,0.23739218356650574
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/33/models/extratrees_15000sp.npz,valid,189.82884907722473,8.302494049072266,0.26061627715472124,0.88466559855294091,0.91854180649263484,0.36553924876293298,0.26148122077530295
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/34/models/extratrees_15000sp.npz,train,208.60361409187317,34.68655776977539,0.23882270939374844,0.90761920159708698,0.87912140978588726,0.55355104599378768,0.33967190056549068
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/34/models/extratrees_15000sp.npz,valid,208.60361409187317,8.425363063812256,0.22787871057279963,0.92312498632441642,0.91300167224080264,0.61400697255960413,0.36711605701990319
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/35/models/extratrees_15000sp.npz,train,267.5678188800812,36.554983139038086,0.20295469415876122,0.92758402962616238,0.86446586015993443,0.70014221024662249,0.3868374767221115
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/35/models/extratrees_15000sp.npz,valid,267.5678188800812,7.010959148406982,0.19297592675114358,0.94083881774884093,0.89568819749746365,0.74464406207827261,0.40660597500690837
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/36/models/extratrees_15000sp.npz,train,337.78691697120667,45.46052694320679,0.14968630087363208,0.94665984122580071,0.86908671011898286,0.82211322555293587,0.42247380896288783
