algorithm,configuration,model_file,data_set,train_time,predict_time,ce,classification_rate,precision,recall,f1
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/36/models/randomforest_15000sp.npz,valid,1005.9656841754913,13.439842939376831,0.10580464640367961,0.9529754422987623,0.87001000142877549,0.85599415204678364,0.43147258478239303
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/37/models/randomforest_15000sp.npz,train,235.3917591571808,42.338622093200684,0.36736179892453785,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/37/models/randomforest_15000sp.npz,valid,235.3917591571808,12.29052186012268,0.35473129194483694,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/38/models/randomforest_15000sp.npz,train,354.7467279434204,34.918753147125244,0.30287552491891434,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/38/models/randomforest_15000sp.npz,valid,354.7467279434204,8.897830963134766,0.28762678515154289,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/39/models/randomforest_15000sp.npz,train,761.406012058258,50.65423512458801,0.20309228151772832,0.91718543187384405,0.79612887757256079,0.71452462482691514,0.37656132704015666
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/39/models/randomforest_15000sp.npz,valid,761.406012058258,10.981823921203613,0.19084137681848254,0.93490908472054401,0.82771662849966754,0.787561853351327,0.4035700650477953
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/40/models/randomforest_15000sp.npz,train,1005.9303789138794,52.057931900024414,0.16689227270362117,0.93377778641525011,0.82677303924444179,0.79117547995958237,0.40429132841857662
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/40/models/randomforest_15000sp.npz,valid,1005.9303789138794,11.83424186706543,0.1589700088267971,0.94481142281986885,0.84575409742447605,0.8327710301394512,0.41960617651225385
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/41/models/randomforest_15000sp.npz,train,1168.79359292984,58.962035179138184,0.1303543513044538,0.94954066795319059,0.85728319521727847,0.85728921073313125,0.42864310148232609
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/41/models/randomforest_15000sp.npz,valid,1168.79359292984,12.746325016021729,0.12847072881563365,0.95051505286676696,0.85549675179211471,0.85896030139451196,0.42861251402918077
